shandalar_id	shandalar_internal_id	name	moxfield_id	scryfall_id
.13032	7445	Psychic Strike	Egad6	0d87927c-80a6-4146-92a5-58c510ce7958
.13033	7484	Purge the Profane	EbM5a	937ee156-0105-4291-8c67-d03a59c24679
.13034	7669	Rapid Hybridization	E6G6Z	6b5c6ed5-0fb9-40d4-bdce-bcaff40ef9a6
.13035	7715	Razortip Whip	kqQxr	24619d3f-1051-4d8e-9c8d-70a12621b282
.13037	7963	Riot Gear	LKoWN	d3be1289-76f9-40b3-9387-b76a8b8d8797
.13039	8088	Rubblebelt Raiders	Lzn9w	f5f0d394-f929-40e7-adb5-ca813b312dde
.13040	8089	Rubblehulk	Yxe0g	e3bfd66f-8269-4765-87f3-38fcc25435be
.13041	8098	Ruination Wurm	EW0OZ	ce04d1ee-2605-472d-b3ee-24800342e9af
.13043	8179	Sage's Row Denizen	Lm6KR	06ad3e3e-176b-48f0-af2f-fa4fc4759775
.13044	8228	Sapphire Drake	YnQ45	d0fe14cf-5d34-47d1-9071-4a532819719b
.13045	8274	Scab-Clan Charger	YxQ7J	964c88d3-3141-44ab-8856-44a3f08331ea
.13046	8300	Scatter Arc	EJz7R	32ed969f-2c8e-4421-9448-dc5a2afdc81d
.13047	8330	Scorchwalker	Ydaox	14ac6bde-1fef-45f4-b505-80a66b03140a
.13048	8496	Sepulchral Primordial	L3dlR	2ed2b1d9-3c23-4f2e-b816-6f2bea74b797
.13050	8553	Shadow Alley Denizen	YowxZ	e90dd639-be14-41e1-918c-4ce6af2d84f8
.13052	8570	Shambleshark	kyQgD	07855a17-4e68-4257-af7f-275c9fb0a9b8
.13053	8599	Shattering Blow	YxQpn	a77058d9-d2b5-424a-bfe2-070b754051cb
.13054	8624	Shielded Passage	LDP8W	6546b6c4-73b2-41b3-9ff9-316e9ce916e5
.13056	8761	Simic Charm	LDagl	3384ee4e-738f-4442-bccd-4f96022b7219
.13058	8765	Simic Guildgate	YnX0N	d93f0124-eb83-4261-8ad2-5590155274a4
.13059	8768	Simic Keyrune	YBZnV	bc0906ce-223b-4bb2-b614-6e2e13dbb18c
.13061	8798	Skarrg Goliath	LmaKx	2b2dcafd-eb72-4f3a-9c1c-ba17fe30bf0f
.13062	8799	Skarrg Guildmage	Ylebe	00f206c0-a8a7-4ca0-b88f-4736c3dac588
.13063	8812	Skinbrand Goblin	Yv96w	9535cdfe-d505-4ee5-bec0-cfd7aa4b2a23
.13065	8855	Skyblinder Staff	EJzy5	d1602ee8-019d-4dde-8d31-042207017615
.13068	8895	Slaughterhorn	kyvX1	4010a419-8291-4c8b-8cda-38c35fbd7b88
.13069	8937	Smog Elemental	L31BJ	667871d3-0d1b-496b-afbd-7504989798e4
.13070	14752	Soul Ransom	kOw3K	b861e2c2-524b-4aea-b8af-fa72f00c9c4d
.13071	9075	Spark Trooper	YvQxZ	09eb69b5-b8e2-48c6-8c27-cb0108df8dad
.13072	9115	Spell Rupture	E0V0b	7267fcec-0879-4743-a45f-35057ccb2596
.13073	9187	Spire Tracer	L4MQN	428b0d43-94c9-4f7f-b042-ea63f88ac697
.13076	9528	Sunhome Guildmage	LD7dl	62e5ee3d-3db2-45fc-adc0-9903231f16db
.13077	9627	Sylvan Primordial	E1Rqa	0483c869-38dc-4b0b-82f3-dd08a1ab985f
.13078	9644	Syndic of Tithes	YNOgz	2bafaa3b-eeaa-427f-9a73-6a1c98d257ca
.13079	9645	Syndicate Enforcer	EQpnD	cde6ee2e-a114-4935-8345-d3e264f9fc26
.13083	10101	Totally Lost	EPM13	adffef78-f776-42d3-ab40-3347c8e5c88b
.13084	10110	Tower Defense	EJK0m	195e94a4-a698-4c66-9428-5cc8a40d42c6
.13085	10121	Towering Thunderfist	LKoXP	d68e9280-cb1a-48e1-a91e-217e101f19c5
.13086	10175	Treasury Thrull	YBZMV	98a943d6-e79d-4956-82f1-8dfbe5abd643
.13087	10240	Truefire Paladin	YlJpe	a42906c1-cf32-4c14-b08a-d800d1858d8f
.13088	10339	Undercity Informer	LR5B2	822d0f73-cfb0-41d9-b4eb-09c605112a13
.13091	10399	Urban Evolution	E1mjR	2ba443c5-ed9f-4bc0-8821-0053b536d648
.13092	10400	Urbis Protector	kp184	86f41db0-335d-4745-8759-0129baf72992
.13093	10534	Verdant Haven	YdVya	beec869b-fe2c-4f30-ae36-9ce5bdc555e1
.13094	10567	Viashino Shanktail	EJzp5	f5dd72d5-548a-4b0e-95bb-e6b8d2de0fbe
.13096	10646	Vizkopa Guildmage	L3Zw3	dfdce9d1-a163-40e1-a70a-1f09cf400a6c
.13098	10823	Warmind Infantry	YxQWn	d8a5f801-9e55-4e14-85b0-5719521cd9d6
.13099	10847	Wasteland Viper	YdaA3	e4a5b2b8-3890-485f-8731-8f178a2da3d7
.13100	10867	Way of the Thief	Y2MNp	b249ca81-bd8d-4d3d-81d6-15e8d669c416
.13102	10947	Wight of Precinct Six	kaepO	32aec0ec-0feb-4276-ab9c-5bb18b5005a0
.13103	10975	Wildwood Rebirth	E5B8W	713a93a1-4442-4d5b-ad7a-136b87b5f7ab
.13104	11049	Wojek Halberdiers	Yow72	423f0870-dc1c-4cd8-b92c-6d5f92abbaec
.13105	11121	Wrecking Ogre	YlePe	87f1a27c-c576-4c34-873f-6faf020c2773
.13106	11183	Zameck Guildmage	k728B	feeaf99b-7720-42e3-8cb1-23218b646458
.13107	11185	Zarichi Tiger	Lmamx	7bf5efe4-d9a0-4704-b5ba-3213c946df37
.13108	11206	Zhur-Taa Swine	LV9Al	cef93050-2f24-4c85-a00b-796e53868ac1
.13109	239	Advent of the Wurm	Y2pWB	ba3b5e35-5448-4115-a9c5-6ac14013c904
.13110	273	Aetherling	LmMeB	9c93313b-cf43-47e9-a911-717b4d14b0b5
.13113	616	Armored Wolf-Rider	YlNd9	e43d959f-6055-4578-a69a-0ec93e993e21
.13114	644	Ascended Lawmage	E1grB	e90d9cc4-9444-4610-ace5-c2981809b331
.13118	835	Bane Alley Blackguard	LVd7K	15fcad03-4567-4f96-976e-01a07d8ab050
.13119	900	Battering Krasis	Yj1ov	5d9aa740-9adf-412a-b6ec-0b9bb1b4618b
.13121	959	Beetleform Mage	ka6wO	1e2f7d7f-4097-419b-8de0-b7bf28fc3a4b
.13123	1054	Blaze Commando	YvJOq	5e179f0d-2965-44e4-8483-67b330a8608c
.13125	1105	Blood Baron of Vizkopa	kAZqw	56955e63-db6f-4f1d-b3c4-dd268c902653
.13129	1256	Boros Mastiff	Lwd2w	27a3bfb6-3843-4bda-bbcb-905e4b351dea
.13131	1318	Bred for the Hunt	LzKOa	d11dffef-98c8-400d-98a2-d4fa506f18c7
.13132	1362	Bronzebeak Moa	Y8bJA	c94079dd-023a-41b2-9004-95bbb0e41267
.13136	1786	Clear a Path	LR0J8	3738b0d1-06c0-4d6d-a307-478d994ff36e
.13138	2110	Crypt Incursion	Ye4nO	c3b71cc5-0a81-4cab-bae3-49335c04aaaa
.13139	2306	Deadbridge Chant	Er1K1	21d6eb98-d716-4908-8d95-06f1fbbd2086
.13140	2359	Debt to the Deathless	LD4jp	610e5a91-857b-4121-8b75-dbbea27aa0aa
.13141	2446	Deputy of Acquittals	LV0r3	b0e7dff8-faae-46b8-8dd9-58830e1df61e
.13145	2775	Drown in Filth	EZlON	22feacda-01e0-4f0d-a3c7-a22e3d40bf4e
.13146	3012	Emmara Tandris	YvzBe	7d415858-5f7d-406c-bb30-b4c48ebaad08
.13148	3298	Fatal Fumes	EWPar	967aa636-a11d-4c5c-ba85-648734b295c2
.13149	3556	Fluxcharger	Eb3RJ	7c58f6ed-2544-4b58-8dc0-a0a37b9547e6
.13150	3767	Gaze of Granite	LKGD0	8eaa45a5-7652-4e99-a756-509e458a801a
.13157	4331	Haazda Snare Squad	L3nqn	85d3c012-f356-424d-a960-60e95f395134
.13158	4405	Haunter of Nightveil	E6PJZ	438683f5-adfa-42ae-a6fb-c4649a8a30ab
.13160	4581	Hired Torturer	kqWxz	62e9f79e-6606-4c9b-838c-eda5d8cc612c
.13162	5037	Jelenn Sphinx	LDPpl	5e868618-c1b0-4ab9-96b2-6435e52b8b07
.13164	5387	Krasis Incubation	EQD94	8da986da-e8ee-4b53-8bbd-9285d0f7f3cb
.13165	5388	Kraul Warrior	Lmanp	3e57df40-d73c-46fa-beef-014cc0df34a5
.13166	5497	Lavinia of the Tenth	kpyDw	813f1967-c048-4e6e-9720-216773fde47e
.13169	5757	Lyev Decree	ErD8v	773cf2aa-4337-4d14-8a8e-ff8b1fdec1b5
.13171	5982	Maw of the Obzedat	L4J3P	cd1131c6-04da-4c4d-ab61-874ac5be7087
.13172	5987	Maze Abomination	ka6QO	dd84659f-4209-42a2-800a-61706470ce54
.13173	5988	Maze Behemoth	LGBP6	0a7c9678-dea7-4219-bac0-9e1cef531f54
.13174	5989	Maze Glider	Lz7b5	d1d20281-49c0-4fd0-91f2-390506ac33f6
.13175	5991	Maze Rusher	EZlMN	864d2eb8-e27f-4f84-9725-d2ae6446e217
.13176	5992	Maze Sentinel	LKNWo	7a977e2d-a2bc-42d1-be7d-36a822c6a66e
.13179	6027	Mending Touch	Eb35J	c042c7ee-0e74-4ca5-bbb9-2898b0576f0a
.13180	6158	Mindstatic	Lwd7w	55d3fad5-a12a-4b41-9c7b-c1af5e0b5ca8
.13181	6185	Mirko Vosk, Mind Drinker	kOy9W	d37cdd3e-4303-4391-aff4-4a543e65a836
.13182	6316	Morgue Burst	Egzdv	7b3c2909-87ab-4027-9b56-58a2abae3fa3
.13183	6390	Murmuring Phantasm	ky9Zo	87c1aaff-ab26-437e-a88a-494683aec831
.13184	6396	Mutant's Prey	Yj14Z	d9e32d47-2796-4eac-b373-a93506d8d6b7
.13185	6657	Nivix Cyclops	E0O6v	f6abe6ca-9345-41bc-9acd-b17ac887cb9d
.13187	6778	Obzedat's Aid	Ydvoz	b846ba99-81ba-424a-98eb-f9f69c40f984
.13188	6837	Opal Lake Gatekeepers	EJa7g	f43ac38f-5cd0-46cf-8623-d82cb8fb719b
.13190	7191	Phytoburst	kA3Jx	7507afc4-f504-4eb2-a86d-f99bc2860838
.13191	7199	Pilfered Plans	YnvwA	c4628454-65f0-4cf7-82b5-3c33e0b3a705
.13192	7256	Plasm Capture	kqlae	37fa090d-b756-4de3-8dcb-c20c5fcd4c6a
.13197	7473	Punish the Enemy	YoKWb	4179a72b-8482-46ec-9815-f5d6d94b5aa5
.13204	7824	Render Silent	kymDX	e3f3d6e4-0abe-4042-a7f6-0395683e8582
.13205	7828	Renegade Krasis	E6Pgq	23b68921-0c34-4d92-83c3-21542f62c7f6
.13206	7830	Renounce the Guilds	ErD4R	bc9acc14-24e0-4c03-a09a-2afee351f2cc
.13207	14210	Restore the Peace	L3nBq	105902f6-99d0-4bee-9dfd-87a92ac04d91
.13208	7961	Riot Control	E0D0v	d7886607-86db-4221-8752-296104aaaef2
.13209	7964	Riot Piker	kA3JO	4daaccd2-733c-4b3b-aa3f-cc825bcc3e53
.13211	8087	Rubblebelt Maaka	YlO9n	ef60e595-c1fc-4d03-a4f0-e3ae24dd6556
.13212	8124	Runner's Bane	E1xq4	4696b5a6-edfd-445e-ac80-64c1be94fbfc
.13213	8127	Ruric Thar, the Unbowed	Lmzm3	59221f7c-c950-4d66-b166-a2d8f8d0e959
.13214	8245	Saruli Gatekeepers	YvJxx	471a5b1d-e2e5-4d90-b72a-ffae81ad6602
.13215	8268	Savageborn Hydra	EPe2l	8c0ef33b-d2bf-4d8b-a7ba-604a37ca5c14
.13217	8325	Scion of Vitu-Ghazi	YB0vR	3cd20865-0a9a-4a72-92f9-77c8d6384b46
.13221	8774	Sin Collector	kqvex	8cad9de8-91fc-435f-9b56-66210813aebd
.13223	8785	Sire of Insanity	kXmVr	3665cfb7-51b6-4083-8eae-fbd3fa6c3554
.13224	8863	Skylasher	LRxB8	4f4c2069-deb1-4e56-8069-170c4f495944
.13225	8935	Smelt-Ward Gatekeepers	k9l87	8237b11f-36d2-4624-a0ef-520663385891
.13226	9096	Species Gorger	EJayA	e0087a98-55cf-4c8b-a180-fb0d9c336eb2
.13227	9157	Spike Jester	Yd92a	7f82ff29-2b2c-4e4f-a6ac-e307e2921da0
.13228	9343	Steeple Roc	kymgX	5fecafab-97f4-40ed-bc43-d186eb2f3af6
.13229	9542	Sunspire Gatekeepers	Ydv6v	0a3bc6b9-475b-4257-a3bc-1a0b70d45f79
.13230	9667	Tajic, Blade of the Legion	YnbyB	be5717c1-338e-446c-aa7e-93e79e4abb72
.13232	9829	Teysa, Envoy of Ghosts	LKGoo	abb21cf7-c5e6-4be5-8da5-9d29e95e2208
.13234	10054	Tithe Drinker	EgWlP	35e22f03-55f1-449a-b8c1-6ad9f92c55ed
.13237	10235	Trostani's Summoner	E6B4w	eda757a0-067b-4eb9-badc-d86da5b40305
.13238	10302	Ubul Sar Gatekeepers	Eb3oX	f5b2e327-adfd-459b-8d18-faa39d88b5de
.13239	10332	Uncovered Clues	LGBAn	9dd24556-994f-4480-835e-11d4443f0700
.13240	10358	Unflinching Courage	EPOwn	fe1da142-9480-4b57-be8f-b3d5bc3541be
.13242	10563	Viashino Firstblade	Yj17Z	1cb0c21c-bdf1-478a-9ad8-6c6bda6ffb0f
.13243	10658	Voice of Resurgence	Yde98	99d1e843-71c9-4a65-bc36-d23858ef5ead
.13244	10704	Vorel of the Hull Clade	EgVav	47edde50-81c8-4fe0-ae13-9a10171361bc
.13245	10735	Wake the Reflections	EQPN3	e5fad4c2-7db2-4ed2-8b86-e386311512e7
.13246	10821	Warleader's Helix	EPnxv	989f8049-c4d2-4729-b35f-7bd7d8cbcb06
.13247	10830	Warped Physique	k7mwl	134802b2-7c5c-4eda-a879-b29bc06faaed
.13249	11077	Woodlot Crawler	L3nxq	11f1e6fe-e959-4030-9925-9ccc27040275
.13250	11204	Zhur-Taa Ancient	E6PRq	2076308f-0f4e-4b31-9e75-c2965942e7d1
.13251	11205	Zhur-Taa Druid	ky4v1	b82d8359-4841-478c-851b-13a1a0f94737
.13253	201	Academy Raider	LK73P	6652ed29-ee90-4abc-a6cf-6b18a6cbae86
.13254	209	Accursed Spirit	ky5jX	2513fe72-4e20-49e6-9970-839f1c635792
.13255	242	Advocate of the Beast	LmoZW	b1320400-5aa8-48d6-be84-197b4559456f
.13257	451	Angelic Accord	E1Z2m	349e8190-15fd-44ed-a821-9a5f3615d2d9
.13258	550	Archangel of Thune	EgqxZ	15c34447-b0f4-4fcc-b557-23c92850b31b
.13259	637	Artificer's Hex	L39rJ	3a5cd9a1-da2e-44ef-9f2e-352dc9f92c50
.13260	767	Awaken the Ancient	EJmj5	e4125304-fd68-4051-96d5-625ffa9b0d3c
.13261	843	Banisher Priest	LVw43	85d2ecc7-4a49-48f1-9036-6c3f0f0296c3
.13262	873	Barrage of Expendables	LD2J9	8b94ff00-0821-4743-b693-2ba310466306
.13263	910	Battle Sliver	YnjxR	68490b8c-e9d1-4f5c-9001-750be0e0569f
.13264	1072	Blightcaster	YxG6g	b8986163-6362-4c70-8ece-22ae22da5031
.13265	1104	Blood Bairn	E1D4a	433821dd-9a38-4ace-b9d2-cd081784e957
.13266	1173	Blur Sliver	E09Pb	63227937-86cc-45e0-9e9e-8c7ab80cbaef
.13267	1192	Bogbrew Witch	EbeyP	6ce1aa49-fe00-4390-8c4b-d1203cc337cd
.13268	1225	Bonescythe Sliver	Yo6n2	a26bb68b-1830-470a-8cea-91edc7db0c57
.13269	1382	Bubbling Cauldron	Lz94j	955aa79b-448e-4752-8e36-0fe80c18280c
.13270	1402	Burning Earth	Y89zW	1df3a7c9-5c8d-438c-a5ad-3c9754c6ea5d
.13271	1578	Celestial Flare	EbG3g	89bb3b06-b33b-4897-882e-75b75790ea02
.13273	1673	Charging Griffin	EPVWn	d86bd259-bc2f-402c-9e7a-030f9a3781e2
.13274	1870	Colossal Whale	kq0my	f7f7caca-14ee-4d6a-97c3-e19898f86635
.13275	1972	Corpse Hauler	YNe8G	11f7bdf8-505e-4ed2-8a3b-aba263afd196
.13276	2184	Cyclops Tyrant	E1aWa	f0b8e733-22a7-4696-83b3-297cbe75dadc
.13277	2230	Dark Prophecy	L4a6N	ecf82c3b-7a35-43dd-8bf3-ebc68dc1b8fc
.13278	2290	Dawnstrike Paladin	L3ZR3	549ca818-f7bf-47a8-9005-18ddabd3c360
.13279	2346	Deathgaze Cockatrice	Y2aqp	9f17b58c-9738-4cdb-a408-e1595c384b92
.13280	2507	Devout Invocation	YjGoz	8a286954-fb40-4440-9f0e-a28367c6823c
.13281	2584	Dismiss into Dream	YoGl2	af4cd7fe-639c-45a5-97af-9529904e3975
.13282	2674	Dragon Egg	LVm38	300761b6-9943-4251-9b1a-96a940f3334b
.13284	2981	Elvish Mystic	YlQNG	ed7a0227-ac70-40fb-8198-a55eacf913fa
.13287	3371	Festering Newt	ky9Ab	c9d7d31e-eaa7-4edf-8e98-5a191ec3b91d
.13288	3386	Fiendslayer Paladin	L3OzK	6788d4ac-86f1-4ac5-915d-fdfe7e408443
.13289	3515	Fleshpulper Giant	LDy9W	f2726d3c-c182-4d8a-a723-0de2c5c4b152
.13290	3715	Galerider Sliver	EgG49	425f5d1b-9989-4fd1-88e2-6c3108aefa0b
.13293	3929	Glimpse the Future	kyGjD	f4d875e9-713d-4ddb-ae0a-db8483366319
.13294	3968	Gnawing Zombie	LRm7R	f4bdd28d-7467-494b-a52f-a84932da25f3
.13297	4265	Groundshaker Sliver	kA9Wx	712f0ce4-9189-4c75-9c2b-d370bce89052
.13299	4404	Haunted Plate Mail	YM09e	f7daae6f-fe19-4f42-b85d-75c996abe1be
.13300	4587	Hive Stirrings	EW3aV	e4399e19-d05d-4bb3-9aff-c4133ddd2850
.13301	4701	Hunt the Weak	YveBa	05d6cab6-b0f9-4631-a4bd-5ff1d6d53880
.13302	4791	Illusionary Armor	kA9W0	d09346ff-6e63-499b-9265-c15a7b2cdece
.13303	4817	Imposing Sovereign	YxGRn	0f672328-3361-498e-a9f4-2d8e69a8b072
.13306	5135	Kalonian Hydra	EP9Km	a310086d-1fa0-46a6-af82-5875a2fbc27e
.13307	5136	Kalonian Tusker	EJJ9g	135946fc-fe67-401f-821d-d7145c63f030
.13308	5576	Lifebane Zombie	Y2azm	98370735-5303-40d4-9e80-cdb40dee18e2
.13309	5618	Liliana's Reaver	Yo9By	fa9396f3-a93c-47ee-91da-78af864c86c3
.13310	5635	Liturgy of Blood	k72pj	fbe00ed2-d316-46f8-a5cf-6aad93fe88a0
.13312	5873	Marauding Maulhorn	kX0JV	b7d5e3dc-f307-4f91-a5ee-e7c5d03d8102
.13313	5959	Master of Diversion	LwG7w	2bec89b3-640e-4093-a6e9-5639610769b9
.13314	6002	Megantic Sliver	kOl9W	7745f6a9-400c-4200-9732-86c54247de46
.13315	6074	Messenger Drake	YeG6O	13dd3172-0b45-4dc8-adc6-9e0ba112e664
.13316	6156	Mindsparker	LRrJp	a94295dc-d078-4f3f-9856-bd0a1899a9ca
.13317	6173	Minotaur Abomination	YoG8V	9dca75a1-443d-4f8e-b12b-2aada3a8e3e4
.13318	6264	Molten Birth	kAw40	fd7ea3f3-900e-4dc5-ad83-1d5c5320d031
.13319	6750	Oath of the Ancient Wood	Ynq43	9bc42032-8727-4f78-b369-ba103d965b73
.13320	6788	Ogre Battledriver	YBJMP	180f4220-bd76-4a2f-b9e1-414729cd1db2
.13322	7336	Predatory Sliver	L3NGn	a2e37de8-66a1-4afa-aa6f-1151f849dfa8
.13323	7375	Primeval Bounty	LmwXW	c8123d01-da65-4d03-9f23-3842fba5fc28
.13325	7788	Regathan Firecat	YMm9N	4b4df1dd-886d-4fe7-b3f7-2dca044de41c
.13326	7957	Ring of Three Wishes	YN7AB	219ab03a-2b3b-4eef-8a42-2cbe793d2f33
.13327	7982	Rise of the Dark Realms	Y200p	7c0e1064-47c3-4f03-a1f2-3bcb356db82b
.13328	8105	Rumbling Baloth	Yj99z	93a56610-482b-4ddf-88e1-e4a2edf4fa0f
.13330	8343	Scourge of Valkas	Ye8R8	e6bd7225-b39f-4b3b-8c36-dbc2c09f6e50
.13331	8388	Seacoast Drake	YBbDG	5333de10-a6d4-47ff-ab57-4edb49535739
.13332	8454	Seismic Stomp	LDPa5	d7bb50b1-e65c-4d56-8705-f20f6fa1ca12
.13333	8492	Sentinel Sliver	kpG4w	74c28560-e6ac-4be9-a253-22c4613b0d90
.13334	8500	Seraph of the Sword	kqG8z	d9789cac-5774-4f72-82c3-18f11f9d4a62
.13335	8562	Shadowborn Apostle	LGxA6	202c2323-6589-457a-af51-5528a98e7b30
.13336	8563	Shadowborn Demon	LzGa5	3884c05b-c10e-4f1d-a8bd-8b5118657972
.13337	8919	Sliver Construct	YoGab	3129645a-221c-4eb5-88fd-12cc742a1dfe
.13338	9057	Soulmender	ka9oa	31b83ffd-bd08-48c6-98a3-811abc203f60
.13339	9245	Sporemound	k75Dj	092bfc5f-8002-43da-8e70-c19fccfe54ac
.13340	9283	Staff of the Death Magus	kO0Om	84a341a4-8177-41cd-a3bc-eff5dee48c94
.13341	9284	Staff of the Flame Magus	kamdq	0fd137db-296a-4c17-ba46-8b189d96c1f9
.13342	9285	Staff of the Mind Magus	Y8pMa	cf76bee3-2b69-4c7b-9b7c-1a9f4bbcfde0
.13343	9286	Staff of the Sun Magus	YN03Z	e1f51ff4-9b5c-4e26-b811-4000a4c8f965
.13344	9287	Staff of the Wild Magus	YM0OX	e64f31e8-0b49-4510-a4df-2e0bea793d3e
.13345	9340	Steelform Sliver	YlGbQ	c15d6329-ffb1-43fd-8558-60c8315f5b91
.13346	9388	Stonehorn Chanter	LDy8x	cd6ec61b-c039-4526-a359-a7947eeba5c3
.13347	9446	Striking Sliver	YxGpG	4ee9254b-3d98-4477-a82e-1450cf3ee96e
.13349	9650	Syphon Sliver	YxGpy	85cb40e3-c3ed-4b3f-88ad-6f1305297c6f
.13350	9797	Tenacious Dead	E5BDB	7d88901c-3fa8-4b73-a584-3efa118338f1
.13352	10003	Tidebinder Mage	LKRbb	f6ed9fb1-de68-46ae-88d0-b3b4cd0e381e
.13353	10137	Trained Condor	kpGVO	6e1eaa5a-3f9d-4166-b418-fd82fff86c73
.13354	10336	Undead Minotaur	kX0Qr	5e5ae910-ee1d-4958-92d9-0b06872913c6
.13355	10456	Vampire Warlord	L3Nxq	7e07929b-450c-45b0-85e6-512ad280a122
.13356	10478	Vastwood Hydra	LGr6o	bfe7139a-3fd5-4574-a26b-75b1b17b2c2f
.13357	10560	Vial of Poison	YeGO2	7769159b-5a6a-45e5-b69b-8db2a6ef5418
.13358	10702	Voracious Wurm	LRrP8	da15100b-2934-438c-9917-84ad8bdc4181
.13359	10816	Warden of Evos Isle	Yev8R	6bfc5cef-aa9b-45d4-a9c3-4b157e4ed193
.13360	10993	Windreader Sphinx	YM4VN	d0346326-6bdf-4385-ab41-7b06e9f66ffd
.13361	11037	Witchstalker	LKdX0	5a5ce47d-ea4f-4e15-adb6-5bb66981ed24
.13362	11067	Woodborn Behemoth	LRejp	a2e49925-a4ab-4960-ad83-20583dcd2c2c
.13364	11179	Young Pyromancer	EZpBN	218af707-cc60-407e-af20-e21879a0e902
.13365	11195	Zephyr Charge	LKZKm	da749962-25f2-4ddc-9e55-bf74d216284e
.13366	170	Abhorrent Overlord	EP7Zp	4415d050-7a76-4f8b-bf78-e33dd21fe4f1
.13367	286	Agent of Horizons	LDbBX	cc08576f-1d48-4db4-9bb9-e039f75c98b8
.13368	287	Agent of the Fates	EJAQ4	ecd59977-8788-417d-ba50-e21b8a636bd3
.13369	319	Akroan Crusader	LVloB	73d295ac-3c83-47db-a324-aa4907bcefdd
.13370	320	Akroan Hoplite	EQR0y	04aa9d4f-37cc-4fc8-877a-6190f96eb509
.13371	321	Akroan Horse	Lm7RB	31a8954f-467d-4eb9-8a48-d25bae9529b8
.13372	414	Anax and Cymede	Yx6qQ	63cb977e-bd42-43b1-83d1-124e7a413aca
.13373	469	Anger of the Gods	kOmjK	e2ecae08-bcc6-4074-822c-3dfe1d46ae39
.13374	487	Anthousa, Setessan Hero	EWjZx	ca89e4d4-185d-4a08-b7af-03f6eff38ba3
.13375	495	Anvilwrought Raptor	kObP4	aa6d7bbe-0418-4a58-a97b-13b50eb0b642
.13377	521	Arbor Colossus	k9ZVR	87a12eac-c104-4a91-a9d3-ccc450d5114c
.13378	579	Arena Athlete	YjeAR	bacc2881-26b8-4199-9b7d-e12c75effe6e
.13380	642	Artisan's Sorrow	EP7Z8	b4f38f7e-2369-48c9-9121-4b13c29ea869
.13381	651	Ashen Rider	Yn91B	dae91853-6487-46db-8f09-8aa4c2e19e5f
.13383	671	Asphodel Wanderer	L4ZmZ	675112db-c477-43f4-b755-54162445fb49
.13386	923	Battlewise Hoplite	kOmZK	4c929a57-2c23-4bbf-b265-666630a4fde8
.13387	924	Battlewise Valor	YBZ88	7d967a4c-2323-4361-a907-5ca9140d8793
.13388	985	Benthic Giant	YxQ4V	1ff8671d-4da4-4dc2-a8c4-d695ff1aca0f
.13389	993	Bident of Thassa	L4b67	5903aac6-171c-48b7-984a-f074c176d179
.13390	1126	Blood-Toll Harpy	Lw0XQ	c081f3e2-e4e6-4ef5-9969-64aca9c11413
.13394	1243	Borderland Minotaur	LK02z	8b8c80ea-7b29-4335-ba7b-3e51a5a104a9
.13395	1269	Boulderfall	E1ZJm	66470bac-cce0-4e79-82f9-9fb77aa950eb
.13397	1307	Breaching Hippocamp	Yvoqe	8841c01e-015e-4541-942a-f8859dd03fea
.13398	1360	Bronze Sable	kp2X0	a95f8df0-3490-47ad-b452-76fe60179242
.13399	1411	Burnished Hart	ka3z9	0f22bcce-4f9a-4e82-a684-63ab9cce90ed
.13400	1563	Cavalry Pegasus	LwDAG	c552cb9e-41f2-4006-8ff4-5e214b91652e
.13405	1594	Centaur Battlemaster	EQlZB	2975a0b4-7436-4588-8f79-c001a291c459
.13406	1623	Chained to the Rocks	LGW19	a5af083f-5820-4185-ac04-4c4368f7703c
.13407	1720	Chosen by Heliod	kqlXD	d8ead499-920c-465a-a23d-f08710d7e9bc
.13408	1736	Chronicler of Heroes	Lz0Vj	21d4d6cc-bbd1-471e-888b-33e20a96ce60
.13410	1871	Colossus of Akros	kX6ZD	3e394ffe-7460-4c59-a403-e9404b0d10c1
.13411	1886	Commune with the Gods	E0Vlv	67d95f6f-3ff0-483d-b98f-ccb4fb5715f4
.13412	1949	Coordinated Assault	Y8Zq7	a08654c6-9073-4c37-b23d-02136248cf37
.13413	2018	Crackling Triton	LKnQz	8d6bb19c-3610-4609-b23c-21d4d80e4582
.13414	2164	Curse of the Swine	kAGq0	12753691-00b2-40d5-afc3-7af42ee27c38
.13415	2176	Cutthroat Maneuver	Eba6P	62497880-64dc-4911-8513-f95b73086136
.13416	2223	Dark Betrayal	EgW8x	56adf4ea-1b1c-4737-8574-1848ca47d4f3
.13417	2270	Dauntless Onslaught	Yx93Q	aae001aa-10a0-482a-86fe-bf6ca7fc0866
.13419	2340	Deathbellow Raider	LVoJO	b29fc64e-297e-4e10-8f4e-289dc1c3ebfd
.13421	2386	Defend the Hearth	Y2ZJW	c3e4c4c3-db3c-49d4-8080-1c93470f8b4d
.13422	2482	Destructive Revelry	ErVbM	798af7cb-645f-4526-8a19-6e4595b93964
.13424	2600	Dissolve	YNPlG	b4fb87ab-8595-459a-a5f2-087296d9b120
.13428	2998	Ember Swallower	LDbzX	e2715851-9def-42a0-bed4-0923e599e19a
.13429	3084	Ephara's Warden	LmdN3	71f7f788-2795-46a7-82ae-270f1e9415ca
.13430	3101	Erebos, God of the Dead	kAZvw	d0787e1f-0b75-44ab-a8fd-90358906a787
.13434	3155	Evangel of Heliod	E52dd	ccc00c82-7c2a-4699-8058-e57f690ece96
